id,categoria,subcategoria,titulo,contenido,fuente,fuente_url,nivel_confianza,provincia,municipio,lat,lon,fecha_verificacion
TRANS-PAR-0101,transporte,parada_autobus,Cañada De Los Barrancos-Los Cazadores,"Parada de autobús: Cañada De Los Barrancos-Los Cazadores (Chiclana de la Frontera). WGS84: 36.421861, -6.124803.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.421861,-6.124803,2026-08-28
TRANS-PAR-0102,transporte,parada_autobus,Cañada De Los Barrancos-Los Cazadores V,"Parada de autobús: Cañada De Los Barrancos-Los Cazadores V (Chiclana de la Frontera). WGS84: 36.42208, -6.124806.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.42208,-6.124806,2026-08-28
TRANS-PAR-0103,transporte,parada_autobus,Cementerio,"Parada de autobús: Cementerio (Rota). WGS84: 36.659012, -6.370426.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Rota,36.659012,-6.370426,2026-08-28
TRANS-PAR-0104,transporte,parada_autobus,Cementerio Mancomunado,"Parada de autobús: Cementerio Mancomunado (Chiclana de la Frontera). WGS84: 36.421534, -6.093551.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Chiclana de la Frontera,36.421534,-6.093551,2026-08-28
TRANS-PAR-0105,transporte,parada_autobus,Cementerio V,"Parada de autobús: Cementerio V (Rota). WGS84: 36.659056, -6.3708.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Rota,36.659056,-6.3708,2026-08-28
TRANS-PAR-0106,transporte,parada_autobus,Centro P. Puerto I Y Ii,"Parada de autobús: Centro P. Puerto I Y Ii (El Puerto de Santa María). WGS84: 36.6634, -6.246123.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,El Puerto de Santa María,36.6634,-6.246123,2026-08-28
TRANS-PAR-0107,transporte,parada_autobus,Centro P. Puerto Iii,"Parada de autobús: Centro P. Puerto Iii (El Puerto de Santa María). WGS84: 36.664249, -6.256196.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,El Puerto de Santa María,36.664249,-6.256196,2026-08-28
TRANS-PAR-0108,transporte,parada_autobus,Centro Salud,"Parada de autobús: Centro Salud (Tarifa). WGS84: 36.018189, -5.600561.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Tarifa,36.018189,-5.600561,2026-08-28
TRANS-PAR-0109,transporte,parada_autobus,Centro Salud V,"Parada de autobús: Centro Salud V (Tarifa). WGS84: 36.017883, -5.600583.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Tarifa,36.017883,-5.600583,2026-08-28
TRANS-PAR-0110,transporte,parada_autobus,Chinarejos,"Parada de autobús: Chinarejos (Conil de la Frontera). WGS84: 36.321138, -6.088644.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Conil de la Frontera,36.321138,-6.088644,2026-08-28
TRANS-PAR-0111,transporte,parada_autobus,Chinarejos V,"Parada de autobús: Chinarejos V (Conil de la Frontera). WGS84: 36.322507, -6.088798.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Conil de la Frontera,36.322507,-6.088798,2026-08-28
TRANS-PAR-0112,transporte,parada_autobus,Ciudad Jardín,"Parada de autobús: Ciudad Jardín (Puerto Real). WGS84: 36.523163, -6.175191.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.523163,-6.175191,2026-08-28
TRANS-PAR-0113,transporte,parada_autobus,Ciudad Jardín V,"Parada de autobús: Ciudad Jardín V (Puerto Real). WGS84: 36.523071, -6.175255.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.523071,-6.175255,2026-08-28
TRANS-PAR-0114,transporte,parada_autobus,Cl. Valdés-Hospital,"Parada de autobús: Cl. Valdés-Hospital (El Puerto de Santa María). WGS84: 36.59845, -6.236959.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,El Puerto de Santa María,36.59845,-6.236959,2026-08-28
TRANS-PAR-0115,transporte,parada_autobus,Cl. Valdés-Hospital V,"Parada de autobús: Cl. Valdés-Hospital V (El Puerto de Santa María). WGS84: 36.598339, -6.237023.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,El Puerto de Santa María,36.598339,-6.237023,2026-08-28
TRANS-PAR-0116,transporte,parada_autobus,Club Hípico,"Parada de autobús: Club Hípico (Puerto Real). WGS84: 36.496177, -6.133945.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.496177,-6.133945,2026-08-28
TRANS-PAR-0117,transporte,parada_autobus,Club Hípico V,"Parada de autobús: Club Hípico V (Puerto Real). WGS84: 36.496057, -6.134278.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Puerto Real,36.496057,-6.134278,2026-08-28
TRANS-PAR-0118,transporte,parada_autobus,Comisaría,"Parada de autobús: Comisaría (Cádiz). WGS84: 36.521808, -6.285879.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Cádiz,36.521808,-6.285879,2026-08-28
TRANS-PAR-0119,transporte,parada_autobus,Comisaría V,"Parada de autobús: Comisaría V (Cádiz). WGS84: 36.521701, -6.285631.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Cádiz,36.521701,-6.285631,2026-08-28
TRANS-PAR-0120,transporte,parada_autobus,Complejo Deportivo,"Parada de autobús: Complejo Deportivo (Cádiz). WGS84: 36.49696, -6.271749.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Cádiz,36.49696,-6.271749,2026-08-28
TRANS-PAR-0121,transporte,parada_autobus,Complejo Deportivo V,"Parada de autobús: Complejo Deportivo V (Cádiz). WGS84: 36.497819, -6.271917.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Cádiz,36.497819,-6.271917,2026-08-28
TRANS-PAR-0122,transporte,parada_autobus,Corpus Christi,"Parada de autobús: Corpus Christi (Algeciras). WGS84: 36.139333, -5.450764.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Algeciras,36.139333,-5.450764,2026-08-28
TRANS-PAR-0123,transporte,parada_autobus,Corpus Christi V,"Parada de autobús: Corpus Christi V (Algeciras). WGS84: 36.139389, -5.450422.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Algeciras,36.139389,-5.450422,2026-08-28
TRANS-PAR-0124,transporte,parada_autobus,Cruce Carrefour,"Parada de autobús: Cruce Carrefour (Los Barrios). WGS84: 36.183452, -5.442816.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Los Barrios,36.183452,-5.442816,2026-08-28
TRANS-PAR-0125,transporte,parada_autobus,Cruce Carrefour V,"Parada de autobús: Cruce Carrefour V (Los Barrios). WGS84: 36.181675, -5.443028.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,Los Barrios,36.181675,-5.443028,2026-08-28
TRANS-PAR-0126,transporte,parada_autobus,Cruce El Toril,"Parada de autobús: Cruce El Toril (San Roque). WGS84: 36.206169, -5.385914.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Roque,36.206169,-5.385914,2026-08-28
TRANS-PAR-0127,transporte,parada_autobus,Cruce El Toril V,"Parada de autobús: Cruce El Toril V (San Roque). WGS84: 36.207583, -5.386498.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Roque,36.207583,-5.386498,2026-08-28
TRANS-PAR-0128,transporte,parada_autobus,Cruce Guadiaro,"Parada de autobús: Cruce Guadiaro (San Roque). WGS84: 36.310486, -5.2991.",Red de Consorcios de Transporte de Andalucía (GTFS),https://api.ctan.es/v1/datos/UNIFICADO/gtfs.zip,alta,Cádiz,San Roque,36.310486,-5.2991,2026-08-28
